Class,Assertion roulette,Conditional test logic,Constructor initialization,Eager test,Empty test,Exception handling,Ignored tests,Unknown test,Total
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.ITerminal,5,0,0,0,0,0,0,0,5
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.TLV,1,0,0,1,0,1,0,0,3
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.TagAndLength,1,0,0,1,0,0,0,0,2
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.impl.TagImpl,1,0,0,1,0,0,0,0,2
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.TerminalTransactionQualifiers,1,0,0,1,0,0,0,0,2
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.iso7816emv.ByteArrayWrapper,1,0,0,1,0,0,0,0,2
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.parser.EmvTemplate,25,0,0,25,0,1,0,2,53
devnied_EMV-NFC-Paycard-Enrollment.com.github.devnied.emvnfccard.model.Afl,1,0,0,1,0,0,0,0,2
Kixeye_chassis.com.kixeye.chassis.transport.serde.MessageSerDe,10,0,0,7,0,0,0,0,17
Kixeye_chassis.com.kixeye.chassis.transport.serde.converter.JsonJacksonMessageSerDe,0,0,0,0,0,0,0,0,0
Kixeye_chassis.com.kixeye.chassis.transport.serde.converter.XmlMessageSerDe,0,0,0,0,0,0,1,0,1
Kixeye_chassis.com.kixeye.chassis.transport.serde.converter.YamlJacksonMessageSerDe,0,0,0,0,0,0,0,0,0
Kixeye_chassis.com.kixeye.chassis.transport.serde.converter.ProtobufMessageSerDe,0,0,0,0,0,0,0,0,0
Kixeye_chassis.com.kixeye.chassis.transport.serde.converter.BsonJacksonMessageSerDe,0,0,0,0,0,0,0,0,0
sualeh_magnetictrackparser.us.fatehi.magnetictrack.BaseTrackData,1,0,0,0,0,0,0,0,1
sualeh_magnetictrackparser.us.fatehi.magnetictrack.Track1FormatB,1,0,0,1,0,0,0,3,5
sualeh_magnetictrackparser.us.fatehi.magnetictrack.Track3,0,0,0,0,0,0,0,2,2
sualeh_magnetictrackparser.us.fatehi.magnetictrack.BankCardMagneticTrack,12,0,0,12,0,0,0,0,24
sualeh_magnetictrackparser.us.fatehi.magnetictrack.Track2,0,0,0,0,0,0,0,2,2
poetix_protonpack.com.codepoetics.protonpack.Seq,0,0,0,0,0,0,0,0,0
poetix_protonpack.com.codepoetics.protonpack.maps.MapStream,5,0,0,2,0,0,0,0,7
poetix_protonpack.com.codepoetics.protonpack.collectors.CollectorUtils,0,0,0,0,0,0,0,1,1
poetix_protonpack.com.codepoetics.protonpack.selectors.Selectors,0,0,0,0,0,0,0,0,0
poetix_protonpack.com.codepoetics.protonpack.Streamable,1,0,0,0,0,0,0,0,1
poetix_protonpack.com.codepoetics.protonpack.collectors.CompletableFutures,0,0,0,0,0,2,0,0,2
gridkit_nanocloud.org.gridkit.vicluster.ViConfigurable,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.nanocloud.CloudFactory,0,0,0,0,0,1,0,7,8
gridkit_nanocloud.org.gridkit.nanocloud.Cloud,5,0,0,4,0,3,0,6,18
gridkit_nanocloud.org.gridkit.vicluster.ViExecutor,2,0,0,0,0,1,0,4,7
gridkit_nanocloud.org.gridkit.vicluster.isolate.IsolateProps,0,0,0,0,0,0,0,3,3
gridkit_nanocloud.org.gridkit.nanocloud.SimpleCloudFactory,1,0,0,1,0,0,0,9,11
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.SimpleSshSessionProvider,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.ConfigurableSshSessionProvider,1,0,0,1,0,0,0,0,2
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.TunnellerJvmReplicator,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.ConfigurableSshReplicator,1,0,0,0,0,0,0,0,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.SftFileCache,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.Classpath,1,0,0,1,0,0,0,1,3
gridkit_nanocloud.org.gridkit.nanocloud.telecontrol.HostControlConsole,11,0,0,4,0,0,2,1,18
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ssh.StreamHelper,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.lab.util.shell.Tailer,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.lab.util.shell.Shell,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.vicluster.ViGroup,1,0,0,1,0,0,0,0,2
gridkit_nanocloud.org.gridkit.vicluster.ViManager,3,0,0,3,0,1,0,1,8
gridkit_nanocloud.org.gridkit.vicluster.WildProps,2,0,0,2,0,0,0,0,4
gridkit_nanocloud.org.gridkit.vicluster.ViNodeSet,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.vicluster.GlobHelper,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.zerormi.SmartAnonMarshaler,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.zerormi.RmiGateway,3,0,0,0,0,3,0,0,6
gridkit_nanocloud.org.gridkit.zerormi.EnvelopOutputStream,5,0,0,5,0,0,0,0,10
gridkit_nanocloud.org.gridkit.zerormi.zlog.LogStream,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.zerormi.zlog.AbstractLogStream,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.nanocloud.telecontrol.StreamHelper,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.nanocloud.jmx.MBeanForwarder,0,0,0,0,0,0,0,2,2
gridkit_nanocloud.org.gridkit.nanocloud.viengine.PragmaMap,6,0,0,6,0,0,0,0,12
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.ClasspathUtils,3,0,0,0,0,0,0,0,3
gridkit_nanocloud.org.gridkit.util.concurrent.FutureBox,1,3,0,0,0,0,0,0,4
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.bootstraper.TunnellerConnection,0,0,0,0,0,0,1,0,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.LocalJvmProcessFactory,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.vicluster.isolate.Isolate,0,0,0,0,0,1,0,0,1
gridkit_nanocloud.org.gridkit.vicluster.telecontrol.jvm.JvmProps,1,0,0,1,0,0,0,0,2
gridkit_nanocloud.org.gridkit.vicluster.isolate.IsolateViNode,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.nanocloud.interceptor.Intercept,1,0,0,0,0,1,0,3,5
gridkit_nanocloud.org.gridkit.util.concurrent.SensibleTaskService,0,0,0,0,0,0,0,1,1
gridkit_nanocloud.org.gridkit.lab.interceptor.BinaryCutPoints,1,0,0,0,0,0,0,0,1
gridkit_nanocloud.org.gridkit.lab.interceptor.ReflectionMethodCallSiteHookContext,0,0,0,0,0,0,0,0,0
gridkit_nanocloud.org.gridkit.nanocloud.test.maven.MavenClasspathManager,2,0,0,2,0,0,0,0,4
jackpf_ApkDownloader.com.actionbarsherlock.internal.ActionBarSherlockCompat,1,0,0,0,0,0,0,0,1
xhanin_jarup.io.github.xhanin.jarup.Jarup,1,0,0,0,0,0,0,0,1
xhanin_jarup.io.github.xhanin.jarup.WorkingCopy,7,0,0,7,0,0,0,0,14
xhanin_jarup.io.github.xhanin.jarup.commands.CatCommand,0,0,0,0,0,0,0,0,0
xhanin_jarup.io.github.xhanin.jarup.commands.SetPropertyCommand,0,0,0,0,0,0,0,0,0
xhanin_jarup.io.github.xhanin.jarup.commands.AddCommand,0,0,0,0,0,0,0,0,0
xhanin_jarup.io.github.xhanin.jarup.commands.SearchReplaceCommand,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.match.OrderBook,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.file.taq.TAQWriter,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.util.TableHeader,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.util.Instruments,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.util.Timestamps,0,0,0,0,0,0,0,0,0
jvirtanen_parity.com.paritytrading.parity.book.Market,10,0,0,8,0,0,0,0,18
pusher_pusher-http-java.com.pusher.rest.crypto.nacl.SecretBox,1,0,0,1,0,0,0,0,2
pusher_pusher-http-java.com.pusher.rest.crypto.CryptoUtil,2,0,0,2,0,0,0,0,4
pusher_pusher-http-java.com.pusher.rest.PusherAbstract,0,0,0,0,0,0,0,11,11
pusher_pusher-http-java.com.pusher.rest.PusherException,5,0,0,0,0,0,0,0,5
pusher_pusher-http-java.com.pusher.rest.PusherAsync,8,0,0,8,0,0,0,0,16
pusher_pusher-http-java.com.pusher.rest.SignatureUtil,2,0,0,0,0,0,0,0,2
pusher_pusher-http-java.com.pusher.rest.Pusher,8,0,0,8,0,0,0,0,16
ysc_word.org.apdplat.word.analysis.TextSimilarity,0,0,0,0,0,0,0,0,0
ysc_word.org.apdplat.word.segmentation.Segmentation,0,0,0,0,0,0,0,0,0
ysc_word.org.apdplat.word.util.WordConfTools,1,0,0,0,0,1,0,0,2
ysc_word.org.apdplat.word.util.Utils,1,0,0,0,0,1,0,0,2
ysc_word.org.apdplat.word.recognition.RecognitionTool,4,0,0,0,0,0,0,0,4
ysc_word.org.apdplat.word.recognition.Punctuation,2,0,0,0,0,0,0,0,2
ysc_word.org.apdplat.word.util.GenericTrie,2,0,0,1,0,2,0,0,5
ysc_word.org.apdplat.word.util.DoubleArrayGenericTrie,2,0,0,1,0,2,0,0,5
ysc_word.org.apdplat.word.dictionary.Dictionary,4,0,0,4,0,6,0,0,14
ysc_word.org.apdplat.word.dictionary.impl.DictionaryTrie,2,0,0,0,0,0,0,0,2
larsga_Duke.no.priv.garshol.duke.RDBMSLinkDatabase,4,0,0,4,0,0,0,0,8
larsga_Duke.no.priv.garshol.duke.LinkDatabase,5,0,0,4,0,0,0,0,9
larsga_Duke.no.priv.garshol.duke.utils.NTriplesWriter,8,0,0,8,0,0,0,0,16
larsga_Duke.no.priv.garshol.duke.utils.SparqlResult,6,0,0,6,0,0,0,0,12
larsga_Duke.no.priv.garshol.duke.utils.CommandLineParser,5,0,0,5,0,0,0,0,10
larsga_Duke.no.priv.garshol.duke.utils.ObjectUtils,1,0,0,0,0,0,0,0,1
larsga_Duke.no.priv.garshol.duke.Configuration,0,0,0,0,0,0,0,0,0
larsga_Duke.no.priv.garshol.duke.ConfigurationImpl,8,0,0,7,0,0,0,2,17
larsga_Duke.no.priv.garshol.duke.genetic.GeneticConfiguration,1,0,0,1,0,0,0,0,2
larsga_Duke.no.priv.garshol.duke.Record,25,0,0,1,0,0,0,0,26
larsga_Duke.no.priv.garshol.duke.Database,14,0,0,14,0,0,0,1,29
larsga_Duke.no.priv.garshol.duke.ConfigLoader,6,0,0,6,0,0,0,0,12
larsga_Duke.no.priv.garshol.duke.Processor,3,0,0,0,0,0,0,0,3
larsga_Duke.no.priv.garshol.duke.datasources.SparqlDataSource,12,0,0,11,0,0,0,0,23
larsga_Duke.no.priv.garshol.duke.datasources.Column,4,0,0,4,0,0,0,0,8
larsga_Duke.no.priv.garshol.duke.cleaners.PhoneNumberCleaner,0,0,0,0,0,0,0,0,0
larsga_Duke.no.priv.garshol.duke.Cleaner,0,0,0,0,0,0,0,0,0
larsga_Duke.no.priv.garshol.duke.comparators.QGramComparator,0,0,0,0,0,0,0,0,0
larsga_Duke.no.priv.garshol.duke.utils.LinkDatabaseUtils,0,0,0,0,0,0,0,0,0
larsga_Duke.no.priv.garshol.duke.ConfigWriter,5,0,0,5,0,0,0,0,10
larsga_Duke.no.priv.garshol.duke.Property,4,0,0,4,0,0,0,0,8
larsga_Duke.no.priv.garshol.duke.InMemoryLinkDatabase,5,0,0,5,0,0,0,1,11
larsga_Duke.no.priv.garshol.duke.EquivalenceClassDatabase,0,0,0,0,0,0,0,0,0
indexiatech_antiquity.co.indexia.antiquity.graph.VersionedGraphBase,1,0,0,0,0,0,0,0,1
indexiatech_antiquity.co.indexia.antiquity.graph.ActiveVersionedGraph,14,1,0,14,0,0,0,0,29
indexiatech_antiquity.co.indexia.antiquity.graph.HistoricVersionedElement,1,0,0,0,0,0,0,0,1
indexiatech_antiquity.co.indexia.antiquity.graph.VersionContextGraph,4,0,0,2,0,0,0,0,6
marcosvidolin_doco.com.vidolima.doco.Doco,4,0,0,0,0,0,0,0,4
marcosvidolin_doco.com.vidolima.doco.ObjectParser,1,0,0,0,0,0,0,0,1
fiji_TrackMate.fiji.plugin.trackmate.Model,5,0,0,5,0,0,0,0,10
fiji_TrackMate.fiji.plugin.trackmate.TrackModel,19,5,0,18,0,0,0,0,42
fiji_TrackMate.fiji.plugin.trackmate.SpotCollection,15,3,0,14,0,0,0,0,32
fiji_TrackMate.fiji.plugin.trackmate.tracking.sparselap.linker.SparseCostMatrix,3,0,0,1,0,0,0,0,4
fiji_TrackMate.fiji.plugin.trackmate.features.track.AbstractTrackAnalyzer,4,0,0,4,0,0,0,0,8
fiji_TrackMate.fiji.plugin.trackmate.features.track.TrackIndexAnalyzer,0,0,0,0,0,0,0,0,0
fiji_TrackMate.fiji.plugin.trackmate.Spot,1,0,0,0,0,0,0,0,1
fiji_TrackMate.fiji.plugin.trackmate.SpotRoi,0,0,0,0,0,0,0,0,0
fiji_TrackMate.fiji.plugin.trackmate.action.CloseGapsByLinearInterpolationAction,0,0,0,0,0,0,0,3,3
fiji_TrackMate.fiji.plugin.trackmate.features.edges.AbstractEdgeAnalyzer,3,0,0,3,0,0,0,0,6
fiji_TrackMate.fiji.plugin.trackmate.FeatureModel,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.factory.DataContextPropertiesImpl,2,0,0,2,0,0,0,1,5
apache_metamodel.org.apache.metamodel.query.InvokableQuery,22,0,0,22,0,0,0,0,44
apache_metamodel.org.apache.metamodel.jdbc.JdbcDataContext,6,0,0,6,0,1,0,0,13
apache_metamodel.org.apache.metamodel.jdbc.dialects.PostgresqlQueryRewriter,0,0,0,0,0,0,0,1,1
apache_metamodel.org.apache.metamodel.query.SelectItem,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.jdbc.dialects.IQueryRewriter,0,0,0,0,0,0,0,0,0
apache_metamodel.org.apache.metamodel.query.Query,3,0,0,3,0,0,0,0,6
apache_metamodel.org.apache.metamodel.AbstractDataContext,34,0,0,33,0,3,0,2,72
apache_metamodel.org.apache.metamodel.data.DataSet,15,0,0,15,0,0,0,1,31
apache_metamodel.org.apache.metamodel.DataContext,14,0,0,14,0,0,0,0,28
apache_metamodel.org.apache.metamodel.schema.Schema,46,2,0,46,0,0,0,2,96
apache_metamodel.org.apache.metamodel.query.builder.SatisfiedQueryBuilder,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.util.AbstractResource,4,0,0,3,0,1,0,0,8
apache_metamodel.org.apache.metamodel.util.NumberComparator,10,0,0,0,0,0,0,0,10
apache_metamodel.org.apache.metamodel.util.FileResource,2,0,0,2,0,1,0,0,5
apache_metamodel.org.apache.metamodel.data.AbstractDataSet,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.neo4j.Neo4jRequestWrapper,9,1,0,7,0,0,0,0,17
apache_metamodel.org.apache.metamodel.neo4j.Neo4jDataContext,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.neo4j.ColumnTypeResolver,1,0,0,0,0,0,0,0,1
apache_metamodel.org.apache.metamodel.couchdb.CouchDbDataContext,4,0,0,4,0,0,0,0,8
apache_metamodel.org.apache.metamodel.create.AbstractTableCreationBuilder,4,0,0,4,0,0,0,0,8
apache_metamodel.org.apache.metamodel.schema.Table,3,0,0,3,0,0,0,0,6
apache_metamodel.org.apache.metamodel.query.builder.FilterBuilder,0,0,0,0,0,0,0,1,1
apache_metamodel.org.apache.metamodel.hbase.HBaseRowDeletionBuilder,0,0,0,0,0,0,0,1,1
apache_metamodel.org.apache.metamodel.insert.RowInsertionBuilder,1,0,0,0,0,0,0,4,5
apache_metamodel.org.apache.metamodel.schema.MutableTable,0,0,0,0,0,0,0,1,1
apache_metamodel.org.apache.metamodel.hbase.HBaseDataContext,0,0,0,0,0,0,0,1,1
apache_metamodel.org.apache.metamodel.hbase.HBaseClient,0,0,0,0,0,0,0,10,10
apache_metamodel.org.apache.metamodel.MetaModelHelper,8,0,0,8,0,0,0,0,16
apache_metamodel.org.apache.metamodel.factory.DataContextFactoryRegistry,1,1,0,1,0,0,0,0,3
apache_metamodel.org.apache.metamodel.factory.ResourceFactoryRegistry,4,0,0,4,0,0,0,0,8
apache_metamodel.org.apache.metamodel.query.builder.InitFromBuilder,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.mongodb.mongo3.MongoDbDataContext,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.insert.AbstractRowInsertionBuilder,0,0,0,0,0,1,0,0,1
apache_metamodel.org.apache.metamodel.schema.MutableSchema,3,0,0,3,0,0,0,0,6
apache_metamodel.org.apache.metamodel.schema.ImmutableSchema,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.schema.naming.ColumnNamingStrategy,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.data.UnionDataSet,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.query.ScalarFunction,0,0,0,0,0,0,0,0,0
apache_metamodel.org.apache.metamodel.query.DefaultCompiledQuery,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.query.FunctionType,3,0,0,0,0,0,0,0,3
apache_metamodel.org.apache.metamodel.query.AggregateFunction,3,0,0,0,0,0,0,0,3
apache_metamodel.org.apache.metamodel.query.RandomAggregateBuilder,0,1,0,0,0,0,0,0,1
apache_metamodel.org.apache.metamodel.csv.CsvDataContext,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.excel.ExcelDataContext,5,0,0,5,0,0,0,2,12
apache_metamodel.org.apache.metamodel.data.AbstractRow,1,0,0,1,0,0,0,0,2
apache_metamodel.org.apache.metamodel.schema.MutableColumn,0,0,0,0,0,0,0,0,0
apache_metamodel.org.apache.metamodel.csv.CsvWriter,0,0,0,0,0,0,0,0,0
apache_metamodel.org.apache.metamodel.fixedwidth.FixedWidthConfigurationReader,2,0,0,2,0,0,0,0,4
apache_metamodel.org.apache.metamodel.fixedwidth.FixedWidthLineParser,1,0,0,0,0,0,0,1,2
apache_metamodel.org.apache.metamodel.fixedwidth.FixedWidthReader,4,0,0,0,0,0,0,0,4
apache_metamodel.org.apache.metamodel.UpdateableDataContext,4,0,0,2,0,2,0,0,8
kuujo_copycat.io.atomix.rest.impl.EventLog,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.net.Address,4,0,0,4,0,0,1,0,9
kuujo_copycat.io.atomix.cluster.Member,0,0,0,1,0,0,0,1,2
kuujo_copycat.io.atomix.primitive.operation.OperationId,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.primitive.service.ServiceExecutor,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.primitive.partition.PrimaryTerm,5,0,0,5,0,0,0,0,10
kuujo_copycat.io.atomix.primitive.partition.impl.PrimaryElectorService,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.AbstractIdentifier,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.primitive.session.SessionMetadata,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.primitive.session.SessionId,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.agent.AtomixAgent,2,0,0,2,0,0,1,0,5
kuujo_copycat.io.atomix.cluster.AtomixCluster,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.primitive.log.LogConsumer,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.primitive.log.LogProducer,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.storage.journal.SegmentedJournal,0,0,0,0,0,0,0,2,2
kuujo_copycat.io.atomix.protocols.raft.RaftMetadataClient,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.protocols.raft.RaftServer,1,0,0,1,0,0,1,6,9
kuujo_copycat.io.atomix.primitive.session.SessionClient,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.protocols.raft.cluster.RaftCluster,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.primitive.AsyncPrimitive,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.protocols.raft.MultiRaftProtocolConfig,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.protocols.raft.storage.RaftStorage,4,0,0,4,0,0,0,0,8
kuujo_copycat.io.atomix.protocols.raft.storage.snapshot.SnapshotFile,3,0,0,1,0,0,0,0,4
kuujo_copycat.io.atomix.protocols.raft.storage.snapshot.SnapshotStore,4,0,0,4,0,0,0,1,9
kuujo_copycat.io.atomix.protocols.raft.storage.snapshot.SnapshotDescriptor,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.protocols.raft.impl.RaftServiceManager,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.protocols.raft.session.RaftSessionRegistry,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.protocols.raft.session.impl.RaftSessionState,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.protocols.raft.session.impl.RaftSessionSequencer,6,0,0,6,0,0,0,0,12
kuujo_copycat.io.atomix.protocols.raft.session.impl.MemberSelectorManager,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.protocols.raft.session.impl.MemberSelector,3,0,0,3,0,0,0,0,6
kuujo_copycat.io.atomix.protocols.raft.session.impl.RaftSessionInvoker,8,0,0,8,0,0,0,0,16
kuujo_copycat.io.atomix.utils.misc.Match,6,0,0,4,0,0,0,0,10
kuujo_copycat.io.atomix.utils.Generics,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.utils.Version,2,0,0,2,0,0,0,1,5
kuujo_copycat.io.atomix.utils.misc.ArraySizeHashPrinter,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.utils.misc.TimestampPrinter,0,0,0,0,0,0,1,0,1
kuujo_copycat.io.atomix.utils.logging.LoggerContext,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.utils.misc.StringUtils,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.utils.time.MultiValuedTimestamp,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.Version,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.WallClockTimestamp,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.LogicalTimestamp,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.Epoch,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.Versioned,19,0,0,3,0,0,0,0,22
kuujo_copycat.io.atomix.utils.time.WallClock,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.time.LogicalClock,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.utils.serializer.BufferAwareByteArrayOutputStream,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.utils.serializer.ByteArrayOutput,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.cluster.Node,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.cluster.messaging.impl.AbstractMessageEncoder,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.cluster.messaging.impl.AbstractMessageDecoder,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.cluster.messaging.BroadcastService,0,0,0,0,0,0,0,1,1
kuujo_copycat.io.atomix.cluster.messaging.MessagingService,4,0,0,3,0,2,0,0,9
kuujo_copycat.io.atomix.cluster.messaging.UnicastService,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.storage.journal.JournalSegmentDescriptor,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.storage.journal.JournalSegmentFile,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.storage.journal.index.JournalIndex,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.storage.buffer.HeapBuffer,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.storage.buffer.Buffer,26,0,0,26,0,0,0,0,52
kuujo_copycat.io.atomix.storage.buffer.MappedBuffer,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.storage.buffer.FileBuffer,3,0,0,3,0,0,0,0,6
kuujo_copycat.io.atomix.storage.buffer.DirectBuffer,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.storage.buffer.BytesOutput,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.idgenerator.AtomicIdGenerator,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.idgenerator.impl.DelegatingAtomicIdGenerator,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.core.AtomixConfig,23,0,0,23,0,0,0,0,46
kuujo_copycat.io.atomix.core.profile.ConsensusProfileBuilder,1,0,0,1,0,0,0,2,4
kuujo_copycat.io.atomix.core.profile.Profile,0,0,0,0,0,0,0,3,3
kuujo_copycat.io.atomix.core.Atomix,5,0,0,5,0,2,0,1,13
kuujo_copycat.io.atomix.core.AtomixBuilder,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.core.lock.DistributedLock,1,0,0,0,0,0,0,2,3
kuujo_copycat.io.atomix.core.lock.AtomicLock,1,0,0,1,0,0,0,2,4
kuujo_copycat.io.atomix.primitive.service.ServiceContext,5,0,0,5,0,0,0,0,10
kuujo_copycat.io.atomix.utils.event.AbstractEvent,8,0,0,8,0,0,0,0,16
kuujo_copycat.io.atomix.core.queue.impl.DefaultDistributedQueueService,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.core.value.AtomicValue,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.core.value.AtomicValueEvent,1,0,0,0,0,0,0,0,1
kuujo_copycat.io.atomix.core.tree.DocumentPath,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.core.tree.AtomicDocumentTree,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.tree.impl.DefaultDocumentTreeService,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.set.impl.DefaultDistributedNavigableSetService,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.core.set.impl.DefaultDistributedSetService,0,0,0,0,0,0,0,0,0
kuujo_copycat.io.atomix.core.map.DistributedMap,4,0,0,3,0,0,0,0,7
kuujo_copycat.io.atomix.core.map.AtomicMap,2,0,0,2,0,0,0,0,4
kuujo_copycat.io.atomix.core.transaction.Transaction,3,0,0,3,0,0,0,0,6
kuujo_copycat.io.atomix.core.map.AtomicCounterMap,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.map.AtomicCounterMapConfig,1,0,0,1,0,0,0,0,2
kuujo_copycat.io.atomix.core.map.AtomicNavigableMap,3,0,0,3,0,0,0,0,6
kuujo_copycat.io.atomix.core.map.impl.DefaultAtomicCounterMapService,0,0,0,0,0,0,0,0,0
