Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
Steveice10_MCProtocolLib.com.github.steveice10.mc.protocol.codec.MinecraftCodecHelper,1,1,0,2,0,0.5
tomitribe_crest.org.tomitribe.crest.table.Width,1,6,45,4,22.22222222222222,1.5
yahoo_xpath_proto_builder.com.yahoo.xpathproto.ProtoBuilder,2,2,265,3,7.547169811320755,0.6666666666666666
metricminer-msr_metricminer2.org.repodriller.RepositoryMining,5,30,306,22,16.33986928104575,1.3636363636363635
metricminer-msr_metricminer2.org.repodriller.scm.GitRepository,4,39,463,24,8.639308855291576,1.625
metricminer-msr_metricminer2.org.repodriller.scm.SubversionRepository,2,15,337,14,5.9347181008902075,1.0714285714285714
GlenKPeterson_fp4java7.org.organicdesign.fp.StaticImports,2,0,177,1,11.299435028248588,0.0
GlenKPeterson_fp4java7.org.organicdesign.fp.xform.Transformable,5,12,192,13,26.041666666666668,0.9230769230769231
GlenKPeterson_fp4java7.org.organicdesign.fp.xform.Xform,2,17,432,10,4.62962962962963,1.7
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.PersistentTreeSet,1,10,204,5,4.901960784313726,2.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.PersistentVector,1,24,398,16,2.512562814070352,1.5
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.ImMap,1,2,35,1,28.571428571428573,2.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.PersistentTreeMap,3,20,563,12,5.328596802841918,1.6666666666666667
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.BaseMap,1,1,42,1,23.80952380952381,1.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.UnmodIterable,2,14,130,7,15.384615384615385,2.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.ImList,2,2,35,2,57.142857142857146,1.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.ImSortedMap,1,4,63,2,15.873015873015873,2.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.PersistentHashSet,3,15,139,8,21.58273381294964,1.875
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.RrbTree,4,49,1296,30,3.0864197530864197,1.6333333333333333
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.UnmodSortedMap,5,6,193,3,25.906735751295336,2.0
GlenKPeterson_fp4java7.org.organicdesign.fp.collections.PersistentHashMap,3,36,858,32,3.4965034965034967,1.125
uwolfer_gerrit-rest-java-client.com.google.gerrit.extensions.api.changes.RevisionApi,1,4,233,2,4.291845493562231,2.0
uwolfer_gerrit-rest-java-client.com.google.gerrit.extensions.api.changes.ChangeApi,1,15,475,15,2.1052631578947367,1.0
uwolfer_gerrit-rest-java-client.com.google.gerrit.extensions.api.projects.ProjectApi,1,2,259,3,3.861003861003861,0.6666666666666666
uwolfer_gerrit-rest-java-client.com.google.gerrit.extensions.api.accounts.AccountApi,1,0,184,1,5.434782608695652,0.0
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.GerritRestClient,1,2,0,1,0,2.0
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.changes.DraftApiRestClient,1,2,45,3,22.22222222222222,0.6666666666666666
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.changes.ChangeApiRestClient,2,2,262,21,7.633587786259542,0.09523809523809523
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.changes.FileApiRestClient,1,2,79,1,12.658227848101266,2.0
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.changes.ChangesRestClient,1,2,84,6,11.904761904761905,0.3333333333333333
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.groups.GroupsRestClient,1,2,125,2,8.0,1.0
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.projects.ProjectApiRestClient,1,0,121,4,8.264462809917354,0.0
uwolfer_gerrit-rest-java-client.com.urswolfer.gerrit.client.rest.http.projects.BranchApiRestClient,1,2,41,1,24.390243902439025,2.0
imglib_imglib2.net.imglib2.type.numeric.ARGBType,1,0,129,2,7.751937984496124,0.0
imglib_imglib2.net.imglib2.type.numeric.real.DoubleType,2,2,99,2,20.2020202020202,1.0
imglib_imglib2.net.imglib2.type.numeric.real.FloatType,2,3,146,3,13.698630136986301,1.0
imglib_imglib2.net.imglib2.type.numeric.complex.ComplexFloatType,3,2,126,1,23.80952380952381,2.0
imglib_imglib2.net.imglib2.type.numeric.integer.Unsigned128BitType,3,7,282,8,10.638297872340425,0.875
imglib_imglib2.net.imglib2.type.numeric.integer.Unsigned4BitType,2,2,49,3,40.816326530612244,0.6666666666666666
imglib_imglib2.net.imglib2.type.numeric.integer.GenericIntType,2,1,132,1,15.151515151515152,1.0
imglib_imglib2.net.imglib2.type.logic.BitType,2,2,154,8,12.987012987012987,0.25
imglib_imglib2.net.imglib2.type.logic.NativeBoolType,2,2,151,5,13.245033112582782,0.4
imglib_imglib2.net.imglib2.img.array.ArrayImg,2,7,111,9,18.01801801801802,0.7777777777777778
imglib_imglib2.net.imglib2.img.cell.AbstractCellImg,2,8,57,7,35.08771929824562,1.1428571428571428
imglib_imglib2.net.imglib2.parallel.Parallelization,1,2,99,5,10.1010101010101,0.4
imglib_imglib2.net.imglib2.util.Util,1,3,587,3,1.7035775127768313,1.0
imglib_imglib2.net.imglib2.util.Intervals,1,23,681,21,1.4684287812041117,1.0952380952380953
imglib_imglib2.net.imglib2.view.IntervalView,5,8,75,9,66.66666666666667,0.8888888888888888
imglib_imglib2.net.imglib2.view.ViewTransforms,1,0,146,7,6.8493150684931505,0.0
imglib_imglib2.net.imglib2.test.ImgLib2Assert,1,8,57,9,17.54385964912281,0.8888888888888888
imglib_imglib2.net.imglib2.converter.Converters,1,2,817,1,1.2239902080783354,2.0
imglib_imglib2.net.imglib2.histogram.HistogramNd,2,8,684,4,2.9239766081871346,2.0
imglib_imglib2.net.imglib2.histogram.Histogram1d,2,2,423,1,4.7281323877068555,2.0
imglib_imglib2.net.imglib2.loops.IterableLoopBuilder,1,0,79,1,12.658227848101266,0.0
imglib_imglib2.net.imglib2.loops.LoopBuilder,2,1,189,2,10.582010582010582,0.5
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.QueryBuilder,2,3,43,3,46.51162790697674,1.0
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.TwigQuery,6,9,162,10,37.03703703703704,0.9
sindicetech_siren.com.sindicetech.siren.analysis.AnyURIAnalyzer,1,0,0,2,0,0.0
sindicetech_siren.com.sindicetech.siren.analysis.ConciseJsonTokenizer,1,0,0,1,0,0.0
sindicetech_siren.com.sindicetech.siren.analysis.TupleTokenizer,5,2,0,2,0,1.0
sindicetech_siren.com.sindicetech.siren.analysis.ConciseJsonAnalyzer,2,1,29,1,68.96551724137932,1.0
sindicetech_siren.com.sindicetech.siren.search.spans.MultiTermSpanQuery,4,4,154,2,25.974025974025974,2.0
sindicetech_siren.com.sindicetech.siren.search.spans.BooleanSpanQuery,1,6,177,3,5.649717514124294,2.0
sindicetech_siren.com.sindicetech.siren.search.node.MultiNodeTermQuery,4,0,174,1,22.988505747126435,0.0
sindicetech_siren.com.sindicetech.siren.search.node.NodeBooleanScorer,1,2,166,1,6.024096385542169,2.0
sindicetech_siren.com.sindicetech.siren.search.node.NodeBooleanQuery,6,4,314,3,19.10828025477707,1.3333333333333333
sindicetech_siren.com.sindicetech.siren.search.node.NodePhraseScorer,1,14,60,7,16.666666666666668,2.0
sindicetech_siren.com.sindicetech.siren.search.node.TwigQuery,4,10,467,9,8.565310492505354,1.1111111111111112
lumifyio_securegraph.org.securegraph.elasticsearch.ElasticSearchSearchIndex,12,0,167,1,71.8562874251497,0.0
lumifyio_securegraph.org.securegraph.accumulo.AccumuloGraph,36,3,0,1,0,3.0
lumifyio_securegraph.org.securegraph.Graph,1,62,419,32,2.386634844868735,1.9375
lumifyio_securegraph.org.securegraph.Metadata,1,10,85,5,11.764705882352942,2.0
lumifyio_securegraph.org.securegraph.GraphBaseWithSearchIndex,10,2,116,1,86.20689655172414,2.0
lumifyio_securegraph.org.securegraph.mutation.ElementMutation,1,2,70,2,14.285714285714286,1.0
openscore_score-actions.io.cloudslang.content.abbyy.entities.inputs.ProcessImageInput,1,13,186,16,5.376344086021505,0.8125
openscore_score-actions.io.cloudslang.content.abbyy.entities.inputs.ProcessTextFieldInput,2,0,164,7,12.195121951219512,0.0
openscore_score-actions.io.cloudslang.content.abbyy.http.AbbyyApi,1,13,71,19,14.084507042253522,0.6842105263157895
openscore_score-actions.io.cloudslang.content.abbyy.services.AbbyyService,1,4,0,4,0,1.0
apache_struts.com.opensymphony.xwork2.ActionContext,10,4,431,2,23.201856148491878,2.0
apache_struts.com.opensymphony.xwork2.DefaultActionProxy,2,2,132,1,15.151515151515152,2.0
apache_struts.org.apache.struts2.StrutsJUnit4TestCase,6,6,149,7,40.26845637583892,0.8571428571428571
apache_struts.org.apache.struts2.config.entities.ConstantConfig,1,9,1054,5,0.9487666034155597,1.8
apache_struts.org.apache.struts2.config.StrutsJavaConfigurationProvider,1,2,107,1,9.345794392523365,2.0
apache_struts.org.apache.struts2.cdi.CdiObjectFactory,4,2,121,3,33.05785123966942,0.6666666666666666
google_guava.com.google.common.collect.ImmutableList,5,3,0,3,0,1.0
google_guava.com.google.common.collect.Lists,4,138,0,156,0,0.8846153846153846
google_guava.com.google.common.graph.ImmutableNetwork,15,6,111,3,135.13513513513513,2.0
google_guava.com.google.common.graph.NetworkBuilder,3,129,100,93,30.0,1.3870967741935485
google_guava.com.google.common.graph.ImmutableValueGraph,3,6,86,15,34.883720930232556,0.4
google_guava.com.google.common.graph.GraphBuilder,2,93,92,90,21.73913043478261,1.0333333333333334
google_guava.com.google.common.graph.ValueGraphBuilder,2,151,93,126,21.50537634408602,1.1984126984126984
google_guava.com.google.common.testing.ClassSanityTester,33,12,525,6,62.857142857142854,2.0
google_guava.com.google.common.testing.EqualsTester,5,3,57,3,87.71929824561404,1.0
eXparity_hamcrest-date.org.exparity.hamcrest.date.ZonedDateTimeMatchers,1,2,442,79,2.262443438914027,0.02531645569620253
eXparity_hamcrest-date.org.exparity.hamcrest.date.OffsetDateTimeMatchers,1,2,442,81,2.262443438914027,0.024691358024691357
eXparity_hamcrest-date.org.exparity.hamcrest.date.DateMatchers,1,4,0,148,0,0.02702702702702703
eXparity_hamcrest-date.org.exparity.hamcrest.date.InstantMatchers,1,2,442,81,2.262443438914027,0.024691358024691357
shilad_wikibrain.org.wikibrain.utils.JvmUtils,3,2,177,2,16.949152542372882,1.0
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.RemoteArgumentsArrayBuilder,1,2,0,3,0,0.6666666666666666
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.json.TestConfigurationWrapper,2,0,53,1,37.735849056603776,0.0
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.testrunner.TestManager,1,6,236,21,4.237288135593221,0.2857142857142857
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.mojo.AbstractJMeterMojo,5,4,188,11,26.595744680851062,0.36363636363636365
vinhkhuc_jcrfsuite.com.github.jcrfsuite.CrfTrainer,5,4,113,2,44.24778761061947,2.0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.GerritPostJob,2,24,146,14,13.698630136986301,1.7142857142857142
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.utils.ReviewUtils,2,2,31,4,64.51612903225806,0.5
apache_knox.org.apache.knox.gateway.webappsec.filter.XContentTypeOptionsFilter,3,6,64,2,46.875,3.0
apache_knox.org.apache.knox.gateway.webappsec.filter.XSSProtectionFilter,3,6,61,2,49.18032786885246,3.0
apache_knox.org.apache.knox.gateway.encrypturi.impl.EncryptUriDeploymentContributor,3,2,29,1,103.44827586206897,2.0
apache_knox.org.apache.knox.gateway.encrypturi.api.DecryptUriDescriptor,1,2,13,1,76.92307692307692,2.0
apache_knox.org.apache.knox.gateway.encrypturi.api.EncryptUriDescriptor,2,2,21,1,95.23809523809524,2.0
apache_knox.org.apache.knox.gateway.GatewayTestDriver,3,0,256,1,11.71875,0.0
apache_knox.org.apache.knox.gateway.GatewayServer,9,2,787,2,11.435832274459974,1.0
apache_knox.org.apache.knox.gateway.GatewayFilter,3,6,302,5,9.933774834437086,1.2
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteResponse,2,2,257,2,7.782101167315175,1.0
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteRequest,1,2,189,4,5.291005291005291,0.5
apache_knox.org.apache.knox.gateway.filter.rewrite.api.FrontendFunctionDescriptor,2,0,7,1,285.7142857142857,0.0
apache_knox.org.apache.knox.gateway.filter.rewrite.api.UrlRewriteProcessor,4,14,138,9,28.985507246376812,1.5555555555555556
apache_knox.org.apache.knox.gateway.pac4j.config.SAML2ClientConfigurationDecorator,1,1,60,1,16.666666666666668,1.0
apache_knox.org.apache.knox.gateway.pac4j.session.KnoxSessionStore,2,2,174,1,11.494252873563218,2.0
apache_knox.org.apache.knox.gateway.preauth.filter.IPValidator,3,0,18,3,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.preauth.filter.PreAuthService,1,10,59,5,16.949152542372882,2.0
apache_knox.org.apache.knox.gateway.preauth.filter.DefaultValidator,1,0,18,2,55.55555555555556,0.0
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.JWTFederationFilter,11,2,165,1,66.66666666666667,2.0
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.SignatureVerificationCache,1,6,86,4,11.627906976744185,1.5
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.AbstractJWTFilter,6,57,340,19,17.647058823529413,3.0
apache_knox.org.apache.knox.gateway.filter.RedirectToUrlFilter,1,0,26,2,38.46153846153846,0.0
apache_knox.org.apache.knox.gateway.deploy.impl.ServiceDefinitionDeploymentContributor,28,6,232,3,120.6896551724138,2.0
apache_knox.org.apache.knox.gateway.deploy.impl.ShiroDeploymentContributor,9,2,60,1,150.0,2.0
apache_knox.org.apache.knox.gateway.deploy.impl.CompositeAuthzDeploymentContributor,2,3,41,3,48.78048780487805,1.0
apache_knox.org.apache.knox.gateway.service.metadata.ServiceModel,2,2,140,15,14.285714285714286,0.13333333333333333
apache_knox.org.apache.knox.gateway.util.JDBCUtils,7,11,108,10,64.81481481481481,1.1
apache_knox.org.apache.knox.gateway.util.KnoxCLI,36,47,0,29,0,1.6206896551724137
apache_knox.org.apache.knox.gateway.audit.log4j.audit.Log4jAuditor,3,1,113,1,26.548672566371682,1.0
apache_knox.org.apache.knox.gateway.plang.Parser,1,7,84,7,11.904761904761905,1.0
apache_knox.org.apache.knox.gateway.plang.Interpreter,2,2,95,2,21.05263157894737,1.0
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariDynamicServiceURLCreator,1,15,127,13,7.874015748031496,1.1538461538461537
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariServiceDiscovery,4,2,194,1,20.61855670103093,2.0
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariConfigurationMonitor,1,2,375,1,2.6666666666666665,2.0
apache_knox.org.apache.knox.gateway.ha.provider.impl.HaDescriptorFactory,1,36,95,17,10.526315789473685,2.1176470588235294
apache_knox.org.apache.knox.gateway.ha.dispatch.ConfigurableHADispatch,1,2,234,2,4.273504273504273,1.0
apache_knox.org.apache.knox.gateway.ha.deploy.HaProviderDeploymentContributor,1,8,78,4,12.820512820512821,2.0
apache_knox.org.apache.knox.gateway.util.urltemplate.Parser,5,55,242,33,20.66115702479339,1.6666666666666667
apache_knox.org.apache.knox.gateway.util.urltemplate.Segment,6,3,0,3,0,1.0
apache_knox.org.apache.knox.gateway.util.urltemplate.Rewriter,1,10,53,8,18.867924528301888,1.25
apache_knox.org.apache.knox.gateway.util.urltemplate.Expander,3,19,0,11,0,1.7272727272727273
apache_knox.org.apache.knox.gateway.util.urltemplate.Template,1,8,262,4,3.816793893129771,2.0
apache_knox.org.apache.knox.gateway.hostmap.impl.HostmapDeploymentContributor,2,2,40,1,50.0,2.0
apache_knox.org.apache.knox.gateway.hostmap.api.HostmapFunctionDescriptor,1,2,20,1,50.0,2.0
apache_knox.org.apache.knox.gateway.rm.dispatch.RMHaDispatch,1,6,20,2,50.0,3.0
apache_knox.org.apache.knox.gateway.session.control.ConcurrentSessionVerifier,1,10,71,8,14.084507042253522,1.25
apache_knox.org.apache.knox.gateway.svcregfunc.impl.ServiceMappedHostFunctionProcessor,2,7,44,4,45.45454545454545,1.75
apache_knox.org.apache.knox.gateway.svcregfunc.impl.ServiceMappedAddressFunctionProcessor,2,7,62,4,32.25806451612903,1.75
apache_knox.org.apache.knox.gateway.svcregfunc.impl.ServiceMappedUrlFunctionProcessor,1,7,46,4,21.73913043478261,1.75
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServiceHostFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServiceAddressFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServiceSchemeFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServicePathFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServiceUrlFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.svcregfunc.api.ServicePortFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.clientcert.deploy.ClientCertDeploymentContributor,4,2,21,1,190.47619047619048,2.0
apache_knox.org.apache.knox.gateway.inboundurl.impl.InboundUrlFunctionProcessor,1,3,0,1,0,3.0
apache_knox.org.apache.knox.gateway.inboundurl.api.InboundUrlFunctionDescriptor,1,2,6,1,166.66666666666666,2.0
apache_knox.org.apache.knox.gateway.service.knoxsso.WebSSOResource,3,20,259,11,11.583011583011583,1.8181818181818181
apache_knox.org.apache.knox.gateway.identityasserter.regex.filter.RegexIdentityAssertionFilter,1,6,50,3,20.0,2.0
apache_knox.org.apache.knox.gateway.topology.discovery.cm.ServiceModel,1,3,111,3,9.00900900900901,1.0
apache_knox.org.apache.knox.gateway.topology.discovery.cm.monitor.PollingConfigurationAnalyzer,2,2,0,1,0,2.0
apache_knox.org.apache.knox.gateway.identityasserter.common.function.UsernameFunctionDescriptor,1,0,6,1,166.66666666666666,0.0
apache_knox.org.apache.knox.gateway.identityasserter.common.filter.AbstractIdentityAsserterDeploymentContributor,4,2,40,1,100.0,2.0
apache_knox.org.apache.knox.gateway.service.health.MetricsResource,5,1,73,1,68.4931506849315,1.0
apache_knox.org.apache.knox.gateway.service.health.PingResource,1,0,34,1,29.41176470588235,0.0
apache_knox.org.apache.knox.gateway.config.ConfigurationInjectorBuilder,1,18,66,22,15.151515151515152,0.8181818181818182
apache_knox.org.apache.knox.gateway.config.impl.GatewayConfigImpl,66,23,897,14,73.57859531772576,1.6428571428571428
apache_knox.org.apache.knox.gateway.jersey.JerseyDispatchDeploymentContributor,2,2,17,1,117.6470588235294,2.0
apache_knox.org.apache.knox.gateway.topology.hadoop.xml.HadoopXmlResourceParser,3,8,0,9,0,0.8888888888888888
apache_knox.org.apache.knox.gateway.service.knoxtoken.TokenResource,9,36,687,22,13.100436681222707,1.6363636363636365
apache_knox.org.apache.knox.gateway.service.knoxtoken.JWKSResource,1,2,48,2,20.833333333333332,1.0
apache_knox.org.apache.knox.gateway.identityasserter.hadoop.groups.filter.HadoopGroupProviderFilter,1,6,64,4,15.625,1.5
apache_knox.org.apache.knox.gateway.shell.KnoxSession,7,11,556,6,12.589928057553957,1.8333333333333333
apache_knox.org.apache.knox.gateway.shell.KnoxTokenCredentialCollector,1,4,62,2,16.129032258064516,2.0
apache_knox.org.apache.knox.gateway.shell.table.KnoxShellTable,4,38,363,28,11.019283746556473,1.3571428571428572
apache_knox.org.apache.knox.gateway.shell.table.KnoxShellTableFilter,3,12,77,8,38.96103896103896,1.5
apache_knox.org.apache.knox.gateway.dispatch.CappedBufferHttpEntity,1,15,96,20,10.416666666666666,0.75
apache_knox.org.apache.knox.gateway.dispatch.DefaultDispatch,1,6,267,6,3.745318352059925,1.0
apache_knox.org.apache.knox.gateway.dispatch.DefaultHttpClientFactory,1,2,205,8,4.878048780487805,0.25
apache_knox.org.apache.knox.gateway.dispatch.GatewayDispatchFilter,2,0,157,1,12.738853503184714,0.0
apache_knox.org.apache.knox.gateway.dispatch.PartiallyRepeatableHttpEntity,1,14,107,23,9.345794392523365,0.6086956521739131
apache_knox.org.apache.knox.gateway.topology.builder.PropertyTopologyBuilder,1,2,29,2,34.48275862068966,1.0
apache_knox.org.apache.knox.gateway.services.factory.AbstractServiceFactory,1,10,58,21,17.24137931034483,0.47619047619047616
apache_knox.org.apache.knox.gateway.services.topology.impl.DefaultTopologyService,5,2,538,1,9.293680297397769,2.0
apache_knox.org.apache.knox.gateway.services.metrics.impl.DefaultMetricsService,2,8,101,4,19.801980198019802,2.0
apache_knox.org.apache.knox.gateway.services.security.impl.ZookeeperRemoteAliasService,11,8,422,4,26.066350710900473,2.0
apache_knox.org.apache.knox.gateway.services.security.impl.RemoteAliasService,1,8,160,6,6.25,1.3333333333333333
apache_knox.org.apache.knox.gateway.services.security.impl.JettySSLService,1,10,174,5,5.747126436781609,2.0
apache_knox.org.apache.knox.gateway.services.security.impl.DefaultKeystoreService,1,17,416,11,2.4038461538461537,1.5454545454545454
